particle_key,o2,o2_label,particle_label,feature,modality,mean,std,median,q25,q75,n_valid
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h0_betti0_mean,Topological Summaries,5.1744,0.5137262305936889,5.2125,4.7162500000000005,5.5525,50
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h0_betti0_var,Topological Summaries,607.7166699999999,84.06027767437247,598.0548999999999,565.87594375,643.8755749999998,50
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h0_landscape_integral,Topological Summaries,1.5414003527741573,0.6930337757304684,1.390203767402049,1.0336288138565635,1.8726233151596827,50
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h0_landscape_peak_t,Topological Summaries,1.2118040201005027,0.2675685155381896,1.1800251256281409,1.0106155778894474,1.3728015075376887,50
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h0_persistent_entropy,Topological Summaries,4.7891776959776395,0.08675095357287901,4.792038867503788,4.74663663270757,4.844782856661254,50
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h1_betti1_mean,Topological Summaries,0.0437,0.022908731959669873,0.045,0.02125,0.05875,50
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h1_betti1_var,Topological Summaries,0.0640655,0.04965305451077506,0.052975000000000015,0.03493125000000001,0.0691,50
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h1_landscape_integral,Topological Summaries,0.00906855334348233,0.010836168093053882,0.005819648432176537,0.0019631791110000076,0.010651417153117414,50
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h1_landscape_peak_t,Topological Summaries,1.0748743718592966,0.6959081036204632,1.0748743718592966,0.45565326633165837,1.5655778894472363,50
proton_psobp,0.5,Moderate hypoxia (0.5%),Proton pSOBP (4.6 keV/µm),m7_h1_persistent_entropy,Topological Summaries,2.369828246731375,0.3573744058710651,2.392075131628522,2.1577004626416603,2.6113939336065126,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_centroid_x_um,Spatial Distribution,0.001719689517126807,0.021512406923161226,-0.0001005916262440081,-0.00997610232733051,0.011912716182416877,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_centroid_y_um,Spatial Distribution,-0.0002267855999135685,0.024379628672698765,0.00029701244951250896,-0.012647691895235267,0.0161706814391831,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_centroid_z_um,Spatial Distribution,-0.010040016006728871,0.16863852644428418,0.02917910460220674,-0.11767909691031359,0.10547219009776507,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_frac_nn_within_0.5um,Spatial Distribution,0.9479646096067443,0.011640040652373118,0.9497212011069349,0.9395645894890607,0.9554993453160339,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_frac_nn_within_1.0um,Spatial Distribution,0.9795406256495797,0.008387452008623213,0.9790708947055696,0.9737333071484682,0.9851941531899769,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_frac_nn_within_2.0um,Spatial Distribution,0.9964613474237304,0.0028937732415981444,0.9969597841354328,0.994126246990024,1.0,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_h0_max_lifetime_um,Spatial Distribution,2.4643746638298034,0.526576736253634,2.4425461292266846,2.081049919128418,2.800259590148926,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_h0_mean_lifetime_um,Spatial Distribution,0.1535352039236258,0.014158458986683548,0.1524286310640191,0.1452051985292701,0.16290496946907354,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_h0_n_long_components,Spatial Distribution,20.28,4.340691189200172,20.0,17.0,23.0,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_h0_total_persistence_um,Spatial Distribution,50.664343890867165,4.951654933893841,51.35211883787997,47.59894678360433,53.5373113094538,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_h1_max_persistence_um,Spatial Distribution,0.18587761819362641,0.11832555573522714,0.15685036778450012,0.0894273966550827,0.2551611661911011,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_h1_mean_persistence_um,Spatial Distribution,0.021740173221729883,0.008741335083793905,0.020058399007331192,0.015197319829335006,0.026732570294177894,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_h1_n_loops,Spatial Distribution,0.24,0.47159304490206383,0.0,0.0,0.0,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_h1_total_persistence_um,Spatial Distribution,0.7256944304704667,0.32722071940894937,0.6844679061323404,0.5228344015777111,0.8228812217712402,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_n_dsbs,Spatial Distribution,338.54,24.041805256677378,341.0,326.25,354.0,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_nn_mean_um,Spatial Distribution,0.11987537869476615,0.013224937316300018,0.12121253953070525,0.11184414295693795,0.12721810234293068,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_nn_median_um,Spatial Distribution,0.05098725080520569,0.004702131874034027,0.05074406188924353,0.047608374830151984,0.0531178797024712,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_nn_std_um,Spatial Distribution,0.258404532784467,0.03555843732254551,0.26488858457990455,0.23859125090924774,0.28202987807134905,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_r_from_center_mean_um,Spatial Distribution,2.4008870496622827,0.0940006529024576,2.390888859995125,2.3371401166622565,2.4657750432390344,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_r_from_center_skew,Spatial Distribution,-0.03526003828325967,0.08401118539674907,-0.03793502683229948,-0.09896877713855781,0.02637451055914968,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_r_from_center_std_um,Spatial Distribution,1.2925206896442742,0.04832223136446823,1.3034808678650864,1.2752688049069518,1.322919589467021,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_radius_of_gyration_um,Spatial Distribution,2.7219891793804503,0.0849382910596726,2.7181980192567554,2.66614258472569,2.769256909044755,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_ripley_K_0.5um,Spatial Distribution,35.50272957527613,1.9001454958023514,35.498360905933936,34.66971786618589,36.53475771821711,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_ripley_K_1.0um,Spatial Distribution,75.4071059809161,3.0303345841888314,74.9132941291014,73.8440938821945,76.8082473796062,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_ripley_K_1.5um,Spatial Distribution,114.45972911908564,3.8593630453546233,113.99661114998736,111.73298219601314,116.92273588011868,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_ripley_K_2.0um,Spatial Distribution,151.8493280328269,4.896803488424529,152.51411353178628,148.26755536214796,154.90387099649155,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_ripley_L_0.5um,Spatial Distribution,1.538228309842164,0.0363687878469332,1.5387934398171974,1.522804445160458,1.5584428965052237,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_ripley_L_1.0um,Spatial Distribution,1.6203798798877003,0.03484430582881615,1.615110803934739,1.602609739477058,1.6369772650220389,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_ripley_L_1.5um,Spatial Distribution,1.5116203654725948,0.03370870668206614,1.5079296269185198,1.4878872681332787,1.5334478601463002,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_ripley_L_2.0um,Spatial Distribution,1.3092111845533083,0.03561263907997015,1.3144158660027547,1.2833646473712075,1.3316385925604937,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_std_x_um,Spatial Distribution,0.3229945143235713,0.06327589610865748,0.3132790929074708,0.2682896569707468,0.3757811147579345,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_std_y_um,Spatial Distribution,0.33462395451845917,0.056787986888727875,0.328858946853662,0.29309631989967,0.3760954570935856,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m1_std_z_um,Spatial Distribution,2.680519642038078,0.08790160918053663,2.678253730174309,2.6285325744723815,2.72906732216127,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_axial_radial_ratio,Radial Track Structure,6.497098057070823,1.1428657179747166,6.385177178288805,5.684348085026376,7.327397745255821,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_complexity_r_spearman,Radial Track Structure,0.009644634640592929,0.0635819080516728,0.008259572518557473,-0.02994167594282636,0.048247919835404066,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_frac_r_lt_0.5um,Radial Track Structure,0.9130441414953603,0.01844869250389361,0.9123550401427296,0.9022235300872761,0.9275807611720925,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_frac_r_lt_1.0um,Radial Track Structure,0.9531091931647788,0.011902714744482838,0.9533841434186558,0.943951387920212,0.9628291586384071,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_frac_r_lt_1.5um,Radial Track Structure,0.972997623571255,0.010743636573121912,0.9759001161440186,0.9639055580846749,0.9805959526008002,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_frac_r_lt_2.0um,Radial Track Structure,0.9830628312779326,0.007999519728288568,0.9835841006063328,0.979166347611682,0.9888029858704346,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_r_entropy,Radial Track Structure,0.5437204455569496,0.08999010206155388,0.5477882737582731,0.48523897442630665,0.5809043467659106,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_r_kurtosis,Radial Track Structure,24.97065064349827,9.485688797681597,21.64433725698241,18.191560261626634,27.847780715583102,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_r_mean_um,Radial Track Structure,0.19745579130586935,0.02621724219511599,0.19394616769363937,0.17932599846419717,0.21532781271295948,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_r_skew,Radial Track Structure,4.596180316515327,0.7261723430697727,4.397051225082054,4.081537522785511,4.940522963757621,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_r_std_um,Radial Track Structure,0.4243601303557291,0.06949724361033065,0.42482248555768926,0.37589608865809643,0.4685413864345541,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_ripley_K2D_0.5um,Radial Track Structure,56.31337990585329,2.221959982396294,56.271800926023595,55.04785835849329,57.792788923541735,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_ripley_K2D_1.0um,Radial Track Structure,61.403142122196535,1.5261964908403458,61.525472820919745,60.200892319407174,62.47564329193472,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m2_z_std_um,Radial Track Structure,2.680519642038078,0.08790160918053663,2.678253730174309,2.6285325744723815,2.72906732216127,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_dsb_energy_enrichment,Local Energy Heterogeneity,15.08268834464802,0.729752202132641,15.036907920149002,14.684282806965545,15.620401469028707,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_dsb_voxel_energy_mean_MeV,Local Energy Heterogeneity,0.1580061102988321,0.0035238297119446803,0.15805582294418932,0.15485109026706473,0.1602699244262823,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_dsb_voxel_energy_std_MeV,Local Energy Heterogeneity,0.056794335606582536,0.004083507313712509,0.05694555372010882,0.05422271206421183,0.059827940461852205,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_cv,Local Energy Heterogeneity,3.7400357275054805,0.0825111026604432,3.7429966732342788,3.6921409543143286,3.79192301998087,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_entropy,Local Energy Heterogeneity,0.3082500225198746,0.013336844954207948,0.30879331500129725,0.2971380443316447,0.3185296046720029,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_gini,Local Energy Heterogeneity,0.8948508917631145,0.001910308728606942,0.8948004586334695,0.8937398701054482,0.8962869361793456,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_hot_spots,Local Energy Heterogeneity,184.0,0.0,184.0,184.0,184.0,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_mean_MeV,Local Energy Heterogeneity,0.010495817605406046,0.0004638766414254554,0.010436792392283678,0.010225975885987282,0.010777864372357726,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_n_nonzero,Local Energy Heterogeneity,3518.74,172.7909499944948,3522.0,3403.5,3613.75,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_std_MeV,Local Energy Heterogeneity,0.03921675592660904,0.0008837464414658321,0.03909156285226345,0.03869299218058586,0.03981321956962347,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_top10pct_frac,Local Energy Heterogeneity,0.9112331223487854,0.002693128330286583,0.9115614295005798,0.9095561355352402,0.91276615858078,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_top25pct_frac,Local Energy Heterogeneity,0.9529447901248932,0.0016275891127853432,0.952765166759491,0.9521539211273193,0.9538072347640991,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m3_energy_top5pct_frac,Local Energy Heterogeneity,0.8431052792072297,0.02750756336762647,0.847644716501236,0.8270559459924698,0.8648191839456558,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_D10_Gy,Dose Distribution,23.353091735839843,1.0048108172077856,23.37520980834961,22.743226528167725,23.915483951568604,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_D50_Gy,Dose Distribution,4.317586750984192,0.18861722377500764,4.292572975158691,4.187332034111023,4.446516633033752,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_D90_Gy,Dose Distribution,0.5587878036499023,0.03570198415116231,0.5635302364826202,0.5341527611017227,0.5860863775014877,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_dose_cv,Dose Distribution,3.7399223856618358,0.08252684163989332,3.7428419113462885,3.692072745461159,3.7919598482209826,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_dose_entropy,Dose Distribution,0.30824225605247174,0.013293108331584069,0.31024341450484083,0.2972270846522326,0.31821221020937723,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_dose_mean_Gy,Dose Distribution,56.6605313873291,2.50355091843826,56.34046745300293,55.204999923706055,58.17924213409424,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_dose_std_Gy,Dose Distribution,211.7009747314453,4.766609277964027,211.02069854736328,208.87683868408203,214.90430450439453,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_frac_above_mean,Dose Distribution,0.05473426318052813,0.002240885273504987,0.054374690913383664,0.05336096022633898,0.05602461417992491,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_frac_above_mean_1sd,Dose Distribution,0.05241614776594148,0.0025467730266764054,0.05224338486906625,0.05091663857272461,0.054062026479866854,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m4_frac_above_mean_2sd,Dose Distribution,0.05241614776594148,0.0025467730266764054,0.05224338486906625,0.05091663857272461,0.054062026479866854,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_dsbs_per_chrom_std,Genomic Location,19.191436399796917,4.1969729290278055,19.253650993672103,15.9179340102935,22.619207049836067,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_dsbs_per_occupied_chrom_mean,Genomic Location,19.024536540490963,4.372341193988735,18.02777777777778,15.592391304347826,21.5609243697479,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_frac_intra_chrom_pairs,Genomic Location,0.17551697911167058,0.06652904445560856,0.17202091892021984,0.11407864532508938,0.23528270926817837,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_frac_intra_lt_1.0Mbp,Genomic Location,0.22511975800921136,0.06729257083494725,0.24050287491072264,0.16319947589704822,0.2827312053926967,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_frac_intra_lt_10.0Mbp,Genomic Location,0.44873931544866436,0.07787080747444264,0.42396940543193784,0.3902770194802892,0.5055904412875705,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_frac_intra_lt_5.0Mbp,Genomic Location,0.3424265983345,0.08491808167772372,0.3416188303462623,0.27817857961883197,0.39019788543153544,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_gini_per_chrom,Genomic Location,0.8589708141867775,0.053918353747419566,0.8743552469446872,0.8172882510985024,0.9063090047427254,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_intra_dist_mean_Mbp,Genomic Location,25.23113365360203,8.938416378086771,24.79064156379623,17.07028315438266,32.796087121976186,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_intra_dist_std_Mbp,Genomic Location,27.27854979068026,10.012187313112543,26.250829691271534,18.116138118423684,35.525406081634344,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_max_dsbs_per_chrom,Genomic Location,91.7,28.575688968072143,86.5,70.0,110.75,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_n_chroms_with_ge1_dsb,Genomic Location,18.6,3.964845520319802,18.0,15.0,22.0,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_n_chroms_with_ge2_dsbs,Genomic Location,12.84,3.8228784966305174,12.5,9.25,16.0,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_ph1d_gini_gaps,Genomic Location,0.9303612755995856,0.013748461379402057,0.9316373931133402,0.9213210465856003,0.9385164091779918,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_ph1d_max_gap_Mbp,Genomic Location,36.5367491596831,9.210342307483511,35.675934105018015,31.212649761695275,44.42681608424641,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_ph1d_mean_gap_Mbp,Genomic Location,2.359481956655321,0.8105728639321572,2.434047141226081,1.7262432374949745,2.894896401726299,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m5_ph1d_n_chroms_analysed,Genomic Location,12.84,3.8228784966305174,12.5,9.25,16.0,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_complexity_r_spearman,Damage Complexity,0.009644634640592929,0.0635819080516728,0.008259572518557473,-0.02994167594282636,0.048247919835404066,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_complexity_score_mean,Damage Complexity,1.3095933813991545,0.03510811238375085,1.3116249197174052,1.2815459938652374,1.3307537989931848,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_complexity_score_var,Damage Complexity,0.30355507570696066,0.039221557269456135,0.3054472662711849,0.2751836273680145,0.3356578897309471,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_frac_DSB,Damage Complexity,0.7359277864354046,0.02606085546170466,0.7373234916559692,0.7197827635327635,0.7521340907710068,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_frac_DSBplus,Damage Complexity,0.21855104573003603,0.022779667834796777,0.21625379170879677,0.20182485717834078,0.23359367670513181,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_frac_DSBpp,Damage Complexity,0.045521167834559256,0.014020635631490305,0.041733707101033385,0.03266022827041264,0.055944963655244026,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_frac_has_base_damage,Damage Complexity,0.33165477041591324,0.030151289345059548,0.3294984233346472,0.31423142725537934,0.35066613765452725,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_n_base_damage_mean,Damage Complexity,0.42483382656692625,0.03777435723948925,0.4196352921240421,0.3997076781866071,0.4474833049161694,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_n_base_damage_std,Damage Complexity,0.6825340818240214,0.035184399852389796,0.6792541421718863,0.657560402100948,0.7082891332323441,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_n_extra_backbone_mean,Damage Complexity,0.25331752370674365,0.025748099127030227,0.24882424146210783,0.23720858034090742,0.2690872560275545,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m6_n_extra_backbone_std,Damage Complexity,0.49428542532987857,0.028942927967723533,0.493074031409482,0.4749665767542085,0.5115004605882226,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h0_betti0_mean,Topological Summaries,6.2806999999999995,0.5630071136317907,6.35,5.935,6.5725,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h0_betti0_var,Topological Summaries,967.5159305,116.88233778840797,965.5383750000001,894.276275,1046.4720812499997,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h0_landscape_integral,Topological Summaries,1.587555450020499,0.6766015624944438,1.49147629869306,1.0828545309039956,1.9603599076957274,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h0_landscape_peak_t,Topological Summaries,1.2318994974874373,0.2609162090591426,1.2267587939698494,1.0398241206030152,1.4020100502512565,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h0_persistent_entropy,Topological Summaries,5.018935155681107,0.08465977947188702,5.019615337592019,4.983173263478653,5.0600903923963525,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h1_betti1_mean,Topological Summaries,0.0746,0.03973461966597894,0.07250000000000001,0.04625,0.085,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h1_betti1_var,Topological Summaries,0.12325599999999999,0.07993897587535133,0.11187500000000002,0.060775,0.13937500000000003,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h1_landscape_integral,Topological Summaries,0.018566382063477736,0.021898453297868548,0.011583009276150864,0.004586757175393756,0.021702246779570257,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h1_landscape_peak_t,Topological Summaries,1.501552763819096,0.73714581094398,1.355276381909548,0.9113065326633167,2.027072864321608,50
proton_psobp,2.1,Mild hypoxia (2.1%),Proton pSOBP (4.6 keV/µm),m7_h1_persistent_entropy,Topological Summaries,2.726130413029346,0.3351260864699203,2.752357662663866,2.5227166180161276,2.9684529536729363,50
proton_psobp,21.0,Atmospheric normoxia (21.0%),Proton pSOBP (4.6 keV/µm),m1_centroid_x_um,Spatial Distribution,0.0012915158939073373,0.0209933347928156,-0.0007163433818781746,-0.009416617488652738,0.012093309678538392,50
proton_psobp,21.0,Atmospheric normoxia (21.0%),Proton pSOBP (4.6 keV/µm),m1_centroid_y_um,Spatial Distribution,0.001765403319424425,0.023572864692543407,0.002694073093014356,-0.010680501048578366,0.01432066525663377,50
proton_psobp,21.0,Atmospheric normoxia (21.0%),Proton pSOBP (4.6 keV/µm),m1_centroid_z_um,Spatial Distribution,0.0005036625596339038,0.16051046042775408,0.02520675172890023,-0.11222119731570197,0.08999051047298548,50
proton_psobp,21.0,Atmospheric normoxia (21.0%),Proton pSOBP (4.6 keV/µm),m1_frac_nn_within_0.5um,Spatial Distribution,0.9502370928676513,0.010886006646679122,0.9507412398921833,0.942700908766928,0.9568964328557836,50
proton_psobp,21.0,Atmospheric normoxia (21.0%),Proton pSOBP (4.6 keV/µm),m1_frac_nn_within_1.0um,Spatial Distribution,0.9806622729969378,0.007586789656477899,0.9802846779156007,0.9760954913880446,0.9862212658622842,50
proton_psobp,21.0,Atmospheric normoxia (21.0%),Proton pSOBP (4.6 keV/µm),m1_frac_nn_within_2.0um,Spatial Distribution,0.9969831179721301,0.002267839952063724,0.9973544232922733,0.9949556488525522,0.9976045296167247,50
proton_psobp,21.0,Atmospheric normoxia (21.0%),Proton pSOBP (4.6 keV/µm),m1_h0_max_lifetime_um,Spatial Distribution,2.5189143347740175,0.553656871886421,2.5077861547470093,2.140912413597107,2.8632107377052307,50
proton_psobp,21.0,Atmospheric normoxia (21.0%),Proton pSOBP (4.6 keV/µm),m1_h0_mean_lifetime_um,Spatial Distribution,0.14721695736389814,0.01256341889979893,0.1456125558493822,0.1417279665746736,0.15488328911977645,50
proton_psobp,21.0,Atmospheric normoxia (21.0%),Proton pSOBP (4.6 keV/µm),m1_h0_n_long_components,Spatial Distribution,22.32,4.4919483523299775,22.0,19.25,26.0,50
